,ts_code,ann_date,end_date,eps,dt_eps,total_revenue_ps,revenue_ps,capital_rese_ps,surplus_rese_ps,undist_profit_ps,extra_item,profit_dedt,gross_margin,current_ratio,quick_ratio,cash_ratio,ar_turn,ca_turn,fa_turn,assets_turn,op_income,ebit,ebitda,fcff,fcfe,current_exint,noncurrent_exint,interestdebt,netdebt,tangible_asset,working_capital,networking_capital,invest_capital,retained_earnings,diluted2_eps,bps,ocfps,retainedps,cfps,ebit_ps,fcff_ps,fcfe_ps,netprofit_margin,grossprofit_margin,cogs_of_sales,expense_of_sales,profit_to_gr,saleexp_to_gr,adminexp_of_gr,finaexp_of_gr,impai_ttm,gc_of_gr,op_of_gr,ebit_of_gr,roe,roe_waa,roe_dt,roa,npta,roic,roe_yearly,roa2_yearly,debt_to_assets,assets_to_eqt,dp_assets_to_eqt,ca_to_assets,nca_to_assets,tbassets_to_totalassets,int_to_talcap,eqt_to_talcapital,currentdebt_to_debt,longdeb_to_debt,ocf_to_shortdebt,debt_to_eqt,eqt_to_debt,eqt_to_interestdebt,tangibleasset_to_debt,tangasset_to_intdebt,tangibleasset_to_netdebt,ocf_to_debt,turn_days,roa_yearly,roa_dp,fixed_assets,profit_to_op,q_saleexp_to_gr,q_gc_to_gr,q_roe,q_dt_roe,q_npta,q_ocf_to_sales,basic_eps_yoy,dt_eps_yoy,cfps_yoy,op_yoy,ebt_yoy,netprofit_yoy,dt_netprofit_yoy,ocf_yoy,roe_yoy,bps_yoy,assets_yoy,eqt_yoy,tr_yoy,or_yoy,q_sales_yoy,q_op_qoq,equity_yoy
10,000060.SZ,20161028,20160930,0.07,0.07,5.0147,5.0059,0.6659,0.3319,1.5315,27101821.6,136766325.72,1076329843.52,0.9121,0.5558,0.3576,26.4595,2.0915,2.2705,0.6874,239856471.01,377710118.26,,34385540.9524,70567853.1224,1512103945.66,1504958889.33,5218259523.07,3911479911.16,3411306219.04,-524736972.1,2625024481.31,13380982757.18,4123099334.63,0.0741,3.4358,0.3422,1.8634,0.0589,0.1707,0.0155,0.0319,1.5841,9.7174,90.2826,6.62,1.5813,1.7194,3.3733,1.5159,0.0231,97.8383,1.7759,3.4042,2.1927,2.21,1.83,2.3401,1.0871,2.3952,2.9236,3.1201,50.2214,2.0089,2.1597,33.1985,66.8015,20.8031,38.9976,56.8137,72.4762,27.5238,0.1269,1.0089,0.9231,1.4569,0.4142,0.6537,0.8721,0.0919,65.0935,1.4495,1.0153,5375519442.03,1.8882,1.2605,96.0013,1.5991,1.4639,0.778,7.6489,40.0,40.0,1855.4286,111.6493,64.497,62.1042,113.1,1853.2372,55.7056,3.5067,3.2438,3.5071,-3.5133,-3.504,9.0127,47.2936,4.1094
11,000060.SZ,20160827,20160630,0.02,0.02,2.6639,2.6589,0.6659,0.3319,1.4772,16928752.52,26619449.68,555458235.25,0.8828,0.5353,0.3301,14.6044,1.1379,1.1994,0.3679,31871103.01,134598305.32,507723499.01,406815344.16,500051352.52,1360227795.99,1517453736.4,5282567614.54,4076567804.6,3219553184.59,-689652065.71,2627505179.74,13282276060.02,4002779389.51,0.0197,3.3652,0.1627,1.8091,0.0179,0.0608,0.1839,0.226,0.8297,9.4416,90.5584,7.8595,0.8282,2.1243,3.8926,1.8277,-0.0829,99.4593,0.6301,2.2836,0.5889,0.59,0.36,0.8401,0.3047,1.023,1.1778,1.6802,50.4967,2.0201,2.1664,32.1395,67.8605,19.923,39.7716,56.0589,72.0981,27.9019,0.0612,1.0201,0.9125,1.4095,0.3945,0.6095,0.7898,0.0441,79.6199,0.6094,0.2718,5406748729.5,0.7989,2.1141,96.4728,1.3048,1.1539,0.641,8.8236,-71.4286,-71.4286,-2.9236,-82.2997,-77.8884,-72.7874,-82.49,-2.9626,-73.0726,1.3798,1.7448,1.3787,-12.4271,-12.3842,-24.1242,251.9941,1.0589
12,000060.SZ,20160428,20160331,-0.02,-0.02,1.3235,1.3215,0.6648,0.3313,1.4411,5777078.68,-58689691.92,138836561.75,0.8997,0.5345,0.3125,7.1644,0.5719,0.5939,0.1848,-72563519.83,-34774842.32,,-92677739.54,-226017637.42,1414818213.18,1531280572.06,5027408391.54,4006242718.02,3191071085.04,-567831541.36,2655497701.94,12918752627.72,3928444853.45,-0.0239,3.3118,0.0448,1.7725,-0.0644,-0.0157,-0.0418,-0.102,-1.838,4.7401,95.2599,6.1076,-1.8352,2.1346,2.8067,1.1571,0.0233,102.4737,-2.435,-1.1855,-0.7206,-0.72,-0.7993,-0.2191,-0.3391,-0.268,-2.8824,-0.8764,50.2589,2.0104,2.1619,32.0928,67.9072,20.1141,38.9156,56.8179,70.9765,29.0235,0.0175,1.0104,0.9206,1.46,0.4002,0.6347,0.7965,0.0124,77.1709,-1.3564,-0.3333,5401891292.14,-2.3426,2.1346,102.4737,-0.7206,-0.7993,-0.3391,3.3884,-166.6667,-166.6667,29.8551,-196.8077,-187.6925,-190.9042,-207.26,29.8997,-190.2294,-0.229,-0.1132,-0.061,3.7511,3.8171,3.8171,-3771.9409,0.7478
13,000060.SZ,20160331,20151231,0.09,0.09,7.6677,7.6551,0.6659,0.3319,1.4675,373023222.91,-172076533.55,1017310264.78,0.9234,0.5768,0.3494,50.8051,3.7686,3.5881,1.1273,-214297434.71,484794425.11,1188919308.52,-1176019310.0466,-962475154.9666,1236558658.21,1614458121.62,5141840545.97,3970996030.9,3123398288.49,-428516299.66,2758870926.9,13031818847.59,3981357466.69,0.0908,3.3194,0.1514,1.7994,0.1582,0.2191,-0.5315,-0.435,1.5393,6.0061,93.9939,6.1223,1.5368,1.5571,3.0151,1.5401,0.3083,101.2631,0.5602,2.8575,3.0047,2.82,-2.573,3.2214,1.7324,3.1474,3.0047,3.2214,50.3239,2.013,2.2503,32.5274,67.4726,19.6652,39.456,56.3593,69.9974,30.0026,0.0599,1.013,0.9189,1.4284,0.3908,0.6074,0.7866,0.0419,49.8631,1.7324,1.3353,5343773184.57,1.9415,1.4162,105.0422,1.3636,-3.226,0.9558,5.4265,-60.8696,-60.8696,-63.6582,-65.7195,-46.232,-57.2576,-166.33,-61.0182,-64.9042,13.5498,11.7268,21.7877,-31.0581,-31.0741,-25.4949,101.6667,21.7877
14,000060.SZ,20151028,20150930,0.05,0.05,5.1972,5.1877,0.6665,0.321,1.4332,36909823.49,64178355.03,899997955.03,0.7946,0.3507,0.222,40.6539,2.8417,2.5485,0.7706,61315219.43,352520118.49,,-651638599.0665,-600570429.3465,1398185726.07,1445988204.72,4961286548.46,4218690642.39,3118092035.77,-1100398762.76,2115159029.63,12787202370.85,3881498955.85,0.0457,3.3002,0.0175,1.7542,-0.0329,0.1593,-0.2945,-0.2714,0.9593,7.8407,92.1593,6.6303,0.9575,1.624,3.0362,1.9579,0.0026,99.4668,0.8096,3.0655,1.5164,1.44,0.9627,2.3622,0.7379,2.5251,2.0219,3.1496,49.9346,1.9974,2.2386,27.2269,72.7731,19.9476,38.7988,57.1052,68.623,31.377,0.0072,0.9974,0.9355,1.4718,0.3995,0.6285,0.7391,0.005,60.5153,0.9839,0.6774,5132503268.43,1.1076,1.3657,102.5241,-0.8036,-1.1977,-0.364,-6.9719,-75.0,-75.0,-88.2865,-63.1123,-77.1421,-75.3478,-71.05,-87.4204,-78.6626,12.893,9.9579,21.0832,-33.4231,-33.4446,-46.6126,-185.7987,15.535
15,000060.SZ,20150826,20150630,0.07,0.07,3.0419,3.0347,0.6665,0.321,1.4598,8000649.2,152029141.54,692335867.31,0.7896,0.4009,0.2903,23.0303,1.6844,1.4925,0.4536,181685822.41,309104091.0,642380815.57,179405109.232,66334598.942,1319376769.94,1482113022.12,4769190431.45,3684446594.73,3226492139.41,-1106766857.2,1750106492.51,12660489730.09,3940440568.07,0.0723,3.3299,0.1676,1.7809,0.1179,0.1397,0.0811,0.03,2.4827,10.3108,89.6892,6.8165,2.4768,1.8071,3.0203,1.9729,0.0252,97.3006,3.1173,4.5925,2.3888,2.31,2.2693,2.0831,1.1234,2.0153,4.7776,4.1662,48.9632,1.9594,2.215,26.8674,73.1326,20.8673,37.6699,58.1959,69.4917,30.5083,0.0705,0.9594,0.9732,1.5449,0.4262,0.6765,0.8757,0.049,65.9403,2.2468,1.0784,5154307587.17,3.1641,1.5911,96.9037,1.3897,1.3282,0.6798,7.564,-12.5,-12.5,41.3153,16.3116,9.7092,1.403,2.74,51.5771,-15.0806,13.9089,8.7663,22.1731,-19.3147,-19.3277,-14.2654,84.369,19.4109
16,000060.SZ,20150429,20150331,0.028,0.028,1.2778,1.2751,0.6672,0.321,1.4438,3491335.81,54715683.05,314471827.55,1.0687,0.6603,0.5354,9.6013,0.606,0.6196,0.1885,60827398.64,156555880.38,,-327627418.8633,3495920.7967,1348522726.96,1477977857.33,5172981564.07,2880224251.51,3119735959.56,353193608.45,1852457734.73,12959213802.08,3904996634.33,0.0263,3.2928,0.0345,1.7649,0.6483,0.0708,-0.1481,0.0016,2.1444,11.1465,88.8535,7.9814,2.1398,2.1053,3.0933,2.7657,0.045,97.8486,2.6097,5.5373,0.8742,0.9,0.8218,1.0437,0.4033,0.9943,3.4968,4.1748,50.6755,2.0274,2.253,34.802,65.198,19.763,39.9174,56.22,64.261,35.739,0.0149,1.0274,0.9108,1.4084,0.39,0.6031,1.0832,0.0096,80.1618,1.6132,0.388,5083359860.37,2.7716,2.1053,97.8486,0.8742,0.8218,0.4033,2.708,-20.0,-20.0,-38.2826,3.5027,3.5706,-19.8323,-21.31,-33.7058,-32.6406,12.6398,11.0436,20.8099,-25.4125,-25.4059,-25.4059,196.6757,19.0148
17,000060.SZ,20150402,20141231,0.23,0.23,11.9289,11.9122,0.1849,0.3443,1.5204,210723072.17,259411576.65,1496333265.48,0.7909,0.4109,0.2981,67.1972,5.8294,5.7695,1.717,225143753.84,831585333.62,1494059199.45,133408007.5322,-105813844.9178,1330261529.22,1533649869.74,4823950478.53,3956217059.65,1733829457.92,-1014424670.33,1639520153.13,11351873995.66,3846789615.47,0.2279,2.9233,0.4166,1.8647,-0.1772,0.4031,0.0647,-0.0513,2.2411,6.0891,93.9109,4.5865,2.2379,1.1346,2.2875,1.1579,0.1192,99.0851,1.1267,3.3792,7.8378,7.9,4.3248,5.802,3.8425,6.5601,7.8378,5.802,54.0798,2.1777,2.3895,26.9947,73.0053,12.1965,42.4948,53.1251,63.1117,36.8883,0.1771,1.1777,0.7844,1.2502,0.2255,0.3594,0.4383,0.1118,34.3401,3.8425,3.2801,5070475954.71,2.4894,1.1512,100.3602,0.9728,0.6105,0.4253,7.5233,21.0526,21.0526,-11.4935,-3.706,35.083,20.1247,-8.93,-11.4943,14.4432,1.0858,-1.4209,4.9645,16.2875,16.3673,-35.6551,-65.4586,4.9645
18,000060.SZ,20141030,20140930,0.2,0.2,8.3728,8.3602,0.1852,0.3279,1.6347,188349025.25,221709157.62,1143030359.62,0.8143,0.4352,0.3031,52.0271,3.7408,4.3097,1.1829,251564866.1,776485597.52,,-359211791.8567,-212842179.9467,1447933688.82,1257279844.3,5230894445.45,3952479560.0,1878253581.82,-1056011461.56,1902977137.32,12048785193.13,4048612443.19,0.1988,3.0637,0.1494,1.9625,0.017,0.3764,-0.1741,-0.1032,2.8361,6.6276,93.3724,4.6562,2.8318,1.1276,2.252,1.2695,0.0081,98.5436,1.4612,4.4955,6.6751,6.67,3.6091,5.3177,3.3498,5.8038,8.9001,7.0903,53.7895,2.164,2.377,31.3768,68.6232,12.7305,43.4143,52.4559,71.6389,28.3611,0.0542,1.164,0.7964,1.2083,0.2367,0.3591,0.4752,0.0388,38.9468,4.4664,2.8083,4801517214.81,3.2259,0.7546,99.0656,4.039,1.1805,2.2274,0.7111,150.0,150.0,49.6994,90.5015,306.9745,141.1458,33.21,49.6778,108.7021,5.9407,2.3113,10.005,76.9964,77.2555,56.5759,-34.0084,15.5455
19,000060.SZ,20140826,20140630,0.08,0.08,4.0437,4.0347,0.1858,0.3279,1.5124,9833900.99,147981669.32,699390593.71,0.8357,0.4445,0.276,23.1388,1.8537,2.0842,0.5749,168118443.62,303586338.39,607256698.2,92322931.8439,22481121.7239,1645187164.07,1306456158.78,5011599195.35,4057891758.24,1606429761.33,-864017013.81,1795663569.45,11619668814.2,3796369830.63,0.0765,2.991,0.1186,1.8403,-0.1354,0.1472,0.0448,0.0109,1.9528,8.4027,91.5973,5.7037,1.9485,1.5269,2.7489,1.4153,0.0441,97.9846,2.1625,3.6393,2.6008,2.61,2.4387,2.0922,1.1202,2.2048,5.2016,4.1844,54.6501,2.2051,2.3913,30.159,69.841,11.0246,43.1303,53.1013,66.0356,33.9644,0.0465,1.2051,0.7748,1.2312,0.2017,0.3205,0.3959,0.0307,54.1589,2.2404,1.0876,4768308270.86,2.327,1.3809,97.6358,1.3864,1.2764,0.6127,2.8505,33.3333,33.3333,342.5373,89.4029,95.7044,31.4319,26.78,342.1327,17.3887,3.4268,1.0445,7.3925,105.966,106.4932,93.8725,53.0527,11.963
20,000060.SZ,20140429,20140331,0.035,0.035,1.8375,1.8334,0.1867,0.3279,1.5011,3073315.52,69533293.67,310223405.73,0.8437,0.4495,0.286,10.5268,0.8363,0.9421,0.2625,60516305.07,127243073.69,,-180034542.1004,-370924893.2004,1525311025.3,1319097297.33,5071790990.51,4083730302.93,1656759816.73,-826009334.72,1946163658.67,11582930823.49,3773049095.91,0.0352,2.9674,0.0559,1.829,-0.1112,0.0617,-0.0873,-0.1798,1.9487,8.2023,91.7977,5.9488,1.9444,1.7021,2.8726,1.3608,0.0211,98.4035,1.8806,3.3568,1.2014,1.21,1.1505,0.8813,0.5105,1.0768,4.8056,3.5252,54.8694,2.2158,2.389,30.9103,69.0897,11.4835,43.7868,52.8506,66.7687,33.2313,0.0218,1.2158,0.7733,1.207,0.2093,0.3267,0.4057,0.0146,59.82,2.042,0.5029,4702552368.48,1.996,1.7021,98.4035,1.2014,1.1505,0.5105,3.047,-18.6047,-18.6047,243.3333,-41.9794,-38.2957,-17.6361,-21.29,243.1969,-23.3469,2.6107,0.0461,6.5477,123.3651,124.0017,124.0017,-60.1529,7.4501
