,ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,basic_eps,diluted_eps,total_revenue,revenue,int_income,prem_earned,comm_income,n_commis_income,n_oth_income,n_oth_b_income,prem_income,out_prem,une_prem_reser,reins_income,n_sec_tb_income,n_sec_uw_income,n_asset_mg_income,oth_b_income,fv_value_chg_gain,invest_income,ass_invest_income,forex_gain,total_cogs,oper_cost,int_exp,comm_exp,biz_tax_surchg,sell_exp,admin_exp,fin_exp,assets_impair_loss,prem_refund,compens_payout,reser_insur_liab,div_payt,reins_exp,oper_exp,compens_payout_refu,insur_reser_refu,reins_cost_refund,other_bus_cost,operate_profit,non_oper_income,non_oper_exp,nca_disploss,total_profit,income_tax,n_income,n_income_attr_p,minority_gain,oth_compr_income,t_compr_income,compr_inc_attr_p,compr_inc_attr_m_s,ebit,ebitda,insurance_exp,undist_profit,distable_profit
10,601628.SH,20161028,20161028,20160930,1,3,0.47,0.47,456448000000.0,456448000000.0,,368078000000.0,,,78217000000.0,-5835000000.0,376304000000.0,1299000000.0,6927000000.0,2000000.0,,,,4318000000.0,-1491000000.0,84945000000.0,2686000000.0,598000000.0,438868000000.0,,,41278000000.0,866000000.0,,20245000000.0,,2134000000.0,63384000000.0,160970000000.0,130760000000.0,10257000000.0,,438868000000.0,650000000.0,440000000.0,89000000.0,10153000000.0,17580000000.0,61000000.0,209000000.0,,17432000000.0,3511000000.0,13921000000.0,13528000000.0,393000000.0,-14976000000.0,-1055000000.0,-1466000000.0,411000000.0,16430000000.0,,,,
11,601628.SH,20160826,20160826,20160630,1,3,0.36,0.36,340664000000.0,340664000000.0,,284242000000.0,,,49697000000.0,-4081000000.0,292461000000.0,730000000.0,7489000000.0,1000000.0,,,,2644000000.0,-2330000000.0,55704000000.0,1606000000.0,404000000.0,327331000000.0,,,30056000000.0,772000000.0,,13557000000.0,,971000000.0,55088000000.0,113654000000.0,101497000000.0,5668000000.0,,327331000000.0,405000000.0,194000000.0,58000000.0,6725000000.0,13333000000.0,52000000.0,157000000.0,,13228000000.0,2581000000.0,10647000000.0,10395000000.0,252000000.0,-17897000000.0,-7250000000.0,-7488000000.0,238000000.0,296279000000.0,297315000000.0,,,
12,601628.SH,20160429,20160429,20160331,1,3,0.18,0.18,219981000000.0,219981000000.0,,196430000000.0,,,19859000000.0,-2575000000.0,201648000000.0,255000000.0,4963000000.0,,,,,1117000000.0,-2725000000.0,25108000000.0,564000000.0,51000000.0,213880000000.0,,,18004000000.0,495000000.0,,6330000000.0,,367000000.0,45548000000.0,68397000000.0,69721000000.0,1583000000.0,,213880000000.0,217000000.0,18000000.0,22000000.0,3692000000.0,6101000000.0,18000000.0,61000000.0,,6058000000.0,694000000.0,5364000000.0,5251000000.0,113000000.0,-13251000000.0,-7887000000.0,-7989000000.0,102000000.0,5853000000.0,,,,
13,601628.SH,20160324,20160324,20151231,1,3,1.22,1.22,511367000000.0,511367000000.0,,362301000000.0,,,139231000000.0,-4974000000.0,363971000000.0,978000000.0,692000000.0,2000000.0,,,,4861000000.0,-2150000000.0,145543000000.0,2984000000.0,812000000.0,465354000000.0,,,35569000000.0,4681000000.0,,28323000000.0,,1358000000.0,106672000000.0,134491000000.0,111799000000.0,33491000000.0,,465354000000.0,394000000.0,349000000.0,122000000.0,9835000000.0,46013000000.0,199000000.0,281000000.0,,45931000000.0,10744000000.0,35187000000.0,34699000000.0,488000000.0,7137000000.0,42324000000.0,41775000000.0,549000000.0,442794000000.0,444830000000.0,,,
14,601628.SH,20151029,20151029,20150930,1,3,1.2,1.2,424007000000.0,424007000000.0,,305032000000.0,,,111530000000.0,-4239000000.0,310460000000.0,687000000.0,4741000000.0,1000000.0,,,,3206000000.0,-6511000000.0,121810000000.0,2283000000.0,470000000.0,379514000000.0,,,27381000000.0,4227000000.0,,18161000000.0,,321000000.0,87407000000.0,103296000000.0,104764000000.0,27141000000.0,,379514000000.0,264000000.0,261000000.0,104000000.0,7445000000.0,44493000000.0,77000000.0,173000000.0,,44397000000.0,10199000000.0,34198000000.0,33837000000.0,361000000.0,-15624000000.0,18574000000.0,18196000000.0,378000000.0,42061000000.0,,,,
15,601628.SH,20150827,20150827,20150630,1,3,1.11,1.11,333411000000.0,333411000000.0,,229360000000.0,,,,,234298000000.0,398000000.0,4540000000.0,1000000.0,,,,2057000000.0,-1545000000.0,103584000000.0,2145000000.0,-45000000.0,292112000000.0,,,19509000000.0,3756000000.0,,12259000000.0,,38000000.0,71781000000.0,73254000000.0,77349000000.0,29570000000.0,,292112000000.0,203000000.0,101000000.0,86000000.0,4986000000.0,41299000000.0,44000000.0,105000000.0,,41238000000.0,9504000000.0,31734000000.0,31489000000.0,245000000.0,6688000000.0,38422000000.0,38168000000.0,254000000.0,297887000000.0,298912000000.0,,,
16,601628.SH,20150429,20150429,20150331,1,3,0.43,0.43,192620000000.0,192620000000.0,,150310000000.0,,,,,153450000000.0,118000000.0,3022000000.0,1000000.0,,,,872000000.0,2899000000.0,38386000000.0,589000000.0,153000000.0,176478000000.0,,,11170000000.0,871000000.0,,5804000000.0,,31000000.0,58680000000.0,43768000000.0,41819000000.0,11792000000.0,,176478000000.0,98000000.0,,11000000.0,2652000000.0,16142000000.0,12000000.0,63000000.0,,16091000000.0,3722000000.0,12369000000.0,12271000000.0,98000000.0,5720000000.0,18089000000.0,17982000000.0,107000000.0,15431000000.0,,,,
17,601628.SH,20150325,20150325,20141231,1,3,1.14,1.14,445773000000.0,445773000000.0,,330105000000.0,,,,,331010000000.0,515000000.0,390000000.0,7000000.0,,,,3864000000.0,3743000000.0,107793000000.0,3911000000.0,268000000.0,405520000000.0,,,27147000000.0,1924000000.0,,26212000000.0,,1152000000.0,97685000000.0,109371000000.0,108606000000.0,24866000000.0,,405520000000.0,327000000.0,41000000.0,79000000.0,9004000000.0,40253000000.0,321000000.0,172000000.0,,40402000000.0,7888000000.0,32514000000.0,32211000000.0,303000000.0,39284000000.0,71798000000.0,71443000000.0,355000000.0,390490000000.0,392614000000.0,,,
18,601628.SH,20141029,20141029,20140930,1,3,0.97,0.97,347812000000.0,347812000000.0,,267458000000.0,,,,,271358000000.0,410000000.0,3490000000.0,5000000.0,,,,2687000000.0,1006000000.0,76442000000.0,2907000000.0,219000000.0,313247000000.0,,,20612000000.0,1174000000.0,,16858000000.0,,1135000000.0,82645000000.0,88614000000.0,80351000000.0,15591000000.0,,313247000000.0,242000000.0,15000000.0,70000000.0,6594000000.0,34565000000.0,38000000.0,121000000.0,,34482000000.0,6702000000.0,27780000000.0,27553000000.0,227000000.0,18528000000.0,46308000000.0,46046000000.0,262000000.0,32574000000.0,,,,
19,601628.SH,20140828,20140828,20140630,1,3,0.65,0.65,243740000000.0,243740000000.0,,193775000000.0,,,,,197250000000.0,259000000.0,3216000000.0,3000000.0,,,,1823000000.0,612000000.0,47456000000.0,2041000000.0,74000000.0,220824000000.0,,,14135000000.0,800000000.0,,11262000000.0,,656000000.0,55580000000.0,64832000000.0,60508000000.0,9212000000.0,,220824000000.0,141000000.0,-3000000.0,59000000.0,4036000000.0,22916000000.0,29000000.0,81000000.0,,22864000000.0,4310000000.0,18554000000.0,18407000000.0,147000000.0,10352000000.0,28906000000.0,28734000000.0,172000000.0,217543000000.0,218574000000.0,,,
20,601628.SH,20140426,20140426,20140331,1,3,0.26,0.26,154214000000.0,154214000000.0,,128970000000.0,,,,,132178000000.0,120000000.0,3088000000.0,2000000.0,,,,855000000.0,104000000.0,24175000000.0,691000000.0,110000000.0,145442000000.0,,,7747000000.0,417000000.0,,5448000000.0,,46000000.0,20003000000.0,40482000000.0,64101000000.0,5328000000.0,,145442000000.0,57000000.0,2000000.0,23000000.0,1952000000.0,8772000000.0,7000000.0,18000000.0,,8761000000.0,1461000000.0,7300000000.0,7228000000.0,72000000.0,-3277000000.0,4023000000.0,3954000000.0,69000000.0,8017000000.0,,,,
21,601628.SH,20140326,20140326,20131231,1,3,0.88,0.88,423613000000.0,423613000000.0,,324813000000.0,,,,,326290000000.0,556000000.0,921000000.0,7000000.0,,,,3563000000.0,-237000000.0,95911000000.0,3125000000.0,-437000000.0,394710000000.0,,,25690000000.0,1305000000.0,,25602000000.0,,3814000000.0,64863000000.0,138710000000.0,109016000000.0,18423000000.0,,394710000000.0,207000000.0,94000000.0,160000000.0,7748000000.0,28903000000.0,761000000.0,213000000.0,,29451000000.0,4443000000.0,25008000000.0,24765000000.0,243000000.0,-21575000000.0,3433000000.0,3203000000.0,230000000.0,371016000000.0,373042000000.0,,,
22,601628.SH,20131026,20131026,20130930,1,3,0.84,0.84,349541000000.0,349541000000.0,,274019000000.0,,,,,277185000000.0,444000000.0,2722000000.0,5000000.0,,,,2581000000.0,903000000.0,72366000000.0,2153000000.0,-328000000.0,320137000000.0,,,19902000000.0,1000000000.0,,16742000000.0,,3743000000.0,50204000000.0,118248000000.0,90083000000.0,14632000000.0,,320137000000.0,167000000.0,69000000.0,129000000.0,5948000000.0,29404000000.0,32000000.0,133000000.0,,29303000000.0,5415000000.0,23888000000.0,23689000000.0,199000000.0,-4737000000.0,19151000000.0,18949000000.0,202000000.0,31322000000.0,,,,
23,601628.SH,20130829,20130829,20130630,1,3,0.57,0.57,252538000000.0,252538000000.0,,200844000000.0,,,,,203251000000.0,285000000.0,2122000000.0,4000000.0,,,,1740000000.0,815000000.0,49400000000.0,1576000000.0,-261000000.0,232311000000.0,,,13800000000.0,695000000.0,,11304000000.0,,3700000000.0,32169000000.0,83991000000.0,73187000000.0,9777000000.0,,232311000000.0,77000000.0,23000000.0,102000000.0,3890000000.0,20227000000.0,21000000.0,91000000.0,,20157000000.0,3829000000.0,16328000000.0,16198000000.0,130000000.0,-2664000000.0,13664000000.0,13515000000.0,149000000.0,226739000000.0,227754000000.0,,,
24,601628.SH,20130426,20130426,20130331,1,3,0.36,0.36,138250000000.0,138250000000.0,,110068000000.0,,,,,111912000000.0,177000000.0,1667000000.0,2000000.0,,,,830000000.0,1295000000.0,26094000000.0,606000000.0,-37000000.0,125448000000.0,,,6954000000.0,331000000.0,,5409000000.0,,847000000.0,20088000000.0,43862000000.0,39763000000.0,6368000000.0,,125448000000.0,45000000.0,2000000.0,56000000.0,1929000000.0,12802000000.0,12000000.0,20000000.0,,12794000000.0,2650000000.0,10144000000.0,10077000000.0,67000000.0,715000000.0,10859000000.0,10792000000.0,67000000.0,13080000000.0,,,,
25,601628.SH,20130328,20130328,20121231,1,3,0.39,0.39,405379000000.0,405379000000.0,,322126000000.0,,,,,322742000000.0,384000000.0,232000000.0,3000000.0,,,,3168000000.0,128000000.0,80006000000.0,3037000000.0,-49000000.0,394424000000.0,,,27754000000.0,1173000000.0,,24042000000.0,,31052000000.0,40731000000.0,75075000000.0,184911000000.0,3435000000.0,,394424000000.0,118000000.0,37000000.0,150000000.0,6556000000.0,10955000000.0,137000000.0,124000000.0,,10968000000.0,-304000000.0,11272000000.0,11061000000.0,211000000.0,25007000000.0,36279000000.0,36056000000.0,223000000.0,352410000000.0,354359000000.0,,,
26,601628.SH,20121027,20121027,20120930,1,3,0.26,0.26,320504000000.0,320504000000.0,,261013000000.0,,,,,263056000000.0,289000000.0,1754000000.0,,,,,2289000000.0,-1336000000.0,58477000000.0,2161000000.0,61000000.0,313087000000.0,,,20699000000.0,926000000.0,,15473000000.0,,29024000000.0,29951000000.0,63323000000.0,148136000000.0,1097000000.0,,313087000000.0,79000000.0,49000000.0,111000000.0,4697000000.0,7417000000.0,43000000.0,66000000.0,,7394000000.0,-196000000.0,7590000000.0,7428000000.0,162000000.0,19667000000.0,27257000000.0,27090000000.0,167000000.0,34219000000.0,,,,
27,601628.SH,20120829,20120829,20120630,1,3,0.34,0.34,225260000000.0,225260000000.0,,184739000000.0,,,,,185438000000.0,151000000.0,548000000.0,,,,,1468000000.0,-405000000.0,39412000000.0,1521000000.0,46000000.0,214232000000.0,,,14569000000.0,630000000.0,,10212000000.0,,15120000000.0,18908000000.0,49483000000.0,100068000000.0,2495000000.0,,214232000000.0,46000000.0,-1000000.0,54000000.0,2846000000.0,11028000000.0,27000000.0,43000000.0,,11012000000.0,1271000000.0,9741000000.0,9635000000.0,106000000.0,18823000000.0,28564000000.0,28444000000.0,120000000.0,199849000000.0,200826000000.0,,,
28,601628.SH,20120426,20120426,20120331,1,3,0.2,0.2,131925000000.0,131925000000.0,,112737000000.0,,,,,113752000000.0,100000000.0,915000000.0,,,,,629000000.0,-433000000.0,19016000000.0,539000000.0,-24000000.0,125054000000.0,,,7840000000.0,339000000.0,,4897000000.0,,7686000000.0,9916000000.0,31167000000.0,60489000000.0,1433000000.0,,125054000000.0,28000000.0,-7000000.0,44000000.0,1352000000.0,6871000000.0,15000000.0,14000000.0,,6872000000.0,1194000000.0,5678000000.0,5625000000.0,53000000.0,7671000000.0,13349000000.0,13295000000.0,54000000.0,14042000000.0,,,,
29,601628.SH,20120327,20120327,20111231,1,3,0.65,0.65,385388000000.0,385388000000.0,,318276000000.0,,,,,318252000000.0,232000000.0,-256000000.0,,,,,2671000000.0,165000000.0,64823000000.0,2213000000.0,-547000000.0,364842000000.0,,,27434000000.0,952000000.0,,22203000000.0,,12939000000.0,36527000000.0,72864000000.0,181464000000.0,6125000000.0,,364842000000.0,114000000.0,24000000.0,59000000.0,4531000000.0,20546000000.0,101000000.0,134000000.0,,20513000000.0,2022000000.0,18491000000.0,18331000000.0,160000000.0,-24214000000.0,-5723000000.0,-5874000000.0,151000000.0,21204000000.0,336708000000.0,,,
30,601628.SH,20111028,20111028,20110930,1,3,0.59,0.59,314826000000.0,314826000000.0,,262768000000.0,,,,,264217000000.0,187000000.0,1262000000.0,,,,,1888000000.0,-286000000.0,50899000000.0,1625000000.0,-443000000.0,295477000000.0,,,21069000000.0,913000000.0,,13979000000.0,,5996000000.0,27649000000.0,60922000000.0,155550000000.0,6428000000.0,,295477000000.0,69000000.0,7000000.0,44000000.0,3091000000.0,19349000000.0,48000000.0,60000000.0,,19337000000.0,2462000000.0,16875000000.0,16717000000.0,158000000.0,-38072000000.0,-21197000000.0,-21313000000.0,116000000.0,24163000000.0,,,,
31,601628.SH,20110824,20110824,20110630,1,3,0.46,0.46,231894000000.0,231894000000.0,,194849000000.0,,,,,195490000000.0,124000000.0,517000000.0,,,,,1261000000.0,201000000.0,35866000000.0,1169000000.0,-283000000.0,216978000000.0,,,15343000000.0,657000000.0,,9411000000.0,,3600000000.0,17630000000.0,45899000000.0,116930000000.0,5764000000.0,,216978000000.0,50000000.0,3000000.0,24000000.0,1821000000.0,14916000000.0,41000000.0,30000000.0,,14927000000.0,1853000000.0,13074000000.0,12964000000.0,110000000.0,-13341000000.0,-267000000.0,-353000000.0,86000000.0,14723000000.0,207429000000.0,,,
32,601628.SH,20110426,20110426,20110331,1,3,0.28,0.28,140006000000.0,140006000000.0,,122024000000.0,,,,,122978000000.0,57000000.0,897000000.0,,,,,603000000.0,332000000.0,17171000000.0,483000000.0,-124000000.0,130501000000.0,,,8657000000.0,326000000.0,,4574000000.0,,1565000000.0,8177000000.0,28038000000.0,75026000000.0,3293000000.0,,130501000000.0,17000000.0,-3000000.0,4000000.0,863000000.0,9505000000.0,18000000.0,13000000.0,,9510000000.0,1488000000.0,8022000000.0,7971000000.0,51000000.0,-3161000000.0,4861000000.0,4820000000.0,41000000.0,10711000000.0,,,,
33,601628.SH,20110323,20110323,20101231,1,3,1.19,1.19,388791000000.0,388791000000.0,,318088000000.0,,,,,318229000000.0,177000000.0,-36000000.0,1000000.0,,,,2647000000.0,168000000.0,68280000000.0,1771000000.0,-392000000.0,347780000000.0,,,27256000000.0,1574000000.0,,20917000000.0,,1734000000.0,25714000000.0,54016000000.0,200033000000.0,13224000000.0,,347780000000.0,112000000.0,19000000.0,33000000.0,3476000000.0,41011000000.0,110000000.0,113000000.0,,41008000000.0,7197000000.0,33811000000.0,33626000000.0,185000000.0,-16216000000.0,17595000000.0,17423000000.0,172000000.0,41187000000.0,340846000000.0,,,
34,601628.SH,20101029,20101029,20100930,1,3,0.88,0.88,305567000000.0,305567000000.0,,256133000000.0,,,,,256866000000.0,120000000.0,613000000.0,,,,,2087000000.0,133000000.0,47403000000.0,1419000000.0,-189000000.0,275449000000.0,,,20236000000.0,1018000000.0,,12914000000.0,,957000000.0,19220000000.0,40391000000.0,169039000000.0,9152000000.0,,275449000000.0,68000000.0,23000000.0,29000000.0,2642000000.0,30118000000.0,40000000.0,36000000.0,,30122000000.0,5036000000.0,25086000000.0,24945000000.0,141000000.0,-9642000000.0,15444000000.0,15311000000.0,133000000.0,29845000000.0,,,,
35,601628.SH,20100826,20100826,20100630,1,3,0.64,0.64,216660000000.0,216660000000.0,,183589000000.0,,,,,183614000000.0,90000000.0,-65000000.0,,,,,1161000000.0,-382000000.0,32371000000.0,1070000000.0,-79000000.0,195059000000.0,,,13962000000.0,723000000.0,,8762000000.0,,320000000.0,12810000000.0,27945000000.0,122619000000.0,6195000000.0,,195059000000.0,54000000.0,5000000.0,18000000.0,1800000000.0,21601000000.0,29000000.0,27000000.0,,21603000000.0,3488000000.0,18115000000.0,18034000000.0,81000000.0,-17596000000.0,519000000.0,452000000.0,67000000.0,21595000000.0,194085000000.0,,,
36,601628.SH,20100429,20100429,20100331,1,3,0.36,0.36,128733000000.0,128733000000.0,,109990000000.0,,,,,110299000000.0,28000000.0,281000000.0,,,,,728000000.0,-340000000.0,18339000000.0,400000000.0,16000000.0,116359000000.0,,,7491000000.0,1059000000.0,,4141000000.0,,13000000.0,6090000000.0,14921000000.0,77868000000.0,4065000000.0,,116359000000.0,18000000.0,-13000000.0,5000000.0,721000000.0,12374000000.0,10000000.0,9000000.0,,12375000000.0,2123000000.0,10252000000.0,10214000000.0,38000000.0,-3862000000.0,6390000000.0,6352000000.0,38000000.0,11971000000.0,,,,
37,601628.SH,20100408,20100408,20091231,1,3,1.16,1.16,342026000000.0,342026000000.0,,275077000000.0,,,,,275970000000.0,158000000.0,735000000.0,2000000.0,,,,2534000000.0,1636000000.0,62807000000.0,704000000.0,-28000000.0,300164000000.0,,,22936000000.0,1188000000.0,,19238000000.0,,2167000000.0,23320000000.0,59308000000.0,154531000000.0,14487000000.0,,300164000000.0,107000000.0,14000000.0,-17000000.0,3093000000.0,41862000000.0,96000000.0,213000000.0,,41745000000.0,8709000000.0,33036000000.0,32881000000.0,155000000.0,10754000000.0,43790000000.0,43626000000.0,164000000.0,43183000000.0,300224000000.0,,,
38,601628.SH,20091027,20091027,20090930,1,3,0.7,0.7,287231000000.0,287231000000.0,,235434000000.0,,,,,237264000000.0,101000000.0,1729000000.0,1000000.0,,,,1329000000.0,1184000000.0,49311000000.0,605000000.0,-27000000.0,262005000000.0,,,17501000000.0,950000000.0,,12475000000.0,,2349000000.0,27008000000.0,57927000000.0,132307000000.0,10975000000.0,,262005000000.0,74000000.0,66000000.0,-29000000.0,624000000.0,25226000000.0,35000000.0,148000000.0,,25113000000.0,5113000000.0,20000000000.0,19874000000.0,126000000.0,-202000000.0,19798000000.0,19671000000.0,127000000.0,26997000000.0,,,,
39,601628.SH,20090826,20090826,20090630,1,3,0.49,0.49,208396000000.0,208396000000.0,,172310000000.0,,,,,172823000000.0,64000000.0,449000000.0,1000000.0,,,,882000000.0,1523000000.0,33693000000.0,382000000.0,-12000000.0,190584000000.0,,,12289000000.0,588000000.0,,8431000000.0,,2285000000.0,19433000000.0,45487000000.0,93669000000.0,7996000000.0,,190584000000.0,47000000.0,11000000.0,-35000000.0,429000000.0,17812000000.0,13000000.0,45000000.0,,17780000000.0,3798000000.0,13982000000.0,13920000000.0,62000000.0,9543000000.0,23525000000.0,23456000000.0,69000000.0,35728000000.0,187855000000.0,,,
40,601628.SH,20090424,20090424,20090331,1,3,0.19,0.19,116325000000.0,116325000000.0,,103429000000.0,,,,,104001000000.0,30000000.0,542000000.0,1000000.0,,,,381000000.0,841000000.0,11672000000.0,209000000.0,2000000.0,109829000000.0,,,6227000000.0,188000000.0,,3767000000.0,,2237000000.0,10646000000.0,27712000000.0,56883000000.0,2096000000.0,,109829000000.0,17000000.0,-4000000.0,6000000.0,92000000.0,6496000000.0,48000000.0,31000000.0,,6513000000.0,1102000000.0,5411000000.0,5387000000.0,24000000.0,,,,,8522000000.0,,,,
