,ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,basic_eps,diluted_eps,total_revenue,revenue,int_income,prem_earned,comm_income,n_commis_income,n_oth_income,n_oth_b_income,prem_income,out_prem,une_prem_reser,reins_income,n_sec_tb_income,n_sec_uw_income,n_asset_mg_income,oth_b_income,fv_value_chg_gain,invest_income,ass_invest_income,forex_gain,total_cogs,oper_cost,int_exp,comm_exp,biz_tax_surchg,sell_exp,admin_exp,fin_exp,assets_impair_loss,prem_refund,compens_payout,reser_insur_liab,div_payt,reins_exp,oper_exp,compens_payout_refu,insur_reser_refu,reins_cost_refund,other_bus_cost,operate_profit,non_oper_income,non_oper_exp,nca_disploss,total_profit,income_tax,n_income,n_income_attr_p,minority_gain,oth_compr_income,t_compr_income,compr_inc_attr_p,compr_inc_attr_m_s,ebit,ebitda,insurance_exp,undist_profit,distable_profit
10,300552.SZ,20170325,20170325,20161231,1,1,0.82,0.82,635728856.82,635728856.82,,,,,,,,,,,,,,,,,,,586918937.63,388114754.46,,,5416890.92,81754049.19,91400942.56,4576416.51,15655883.99,,,,,,,,,,,48809919.19,33232801.68,388770.0,278641.93,81653950.87,12306317.25,69347633.62,69347633.62,,,69347633.62,69347633.62,,53386335.7,61522351.93,,,
11,300552.SZ,20161020,20161020,20160930,1,1,0.7,0.7,434440325.45,434440325.45,,,,,,,,,,,,,,,,,,,387032195.08,258366572.69,,,2208199.74,51812750.76,63532700.37,3765331.32,7346640.2,,,,,,,,,,,47408130.37,18633243.19,16663.72,,66024709.84,10050237.47,55974472.37,55974472.37,,,55974472.37,55974472.37,,58520101.89,,,,
12,300552.SZ,20160926,20160926,20160630,1,1,0.44,0.44,290694970.86,290694970.86,,,,,,,,,,,,,,,,,,,265891913.11,175606853.15,,,1386418.35,37435243.24,41780949.33,2335808.84,7346640.2,,,,,,,,,,,24803057.75,16233148.4,6674.96,6674.96,41029531.19,6064959.29,34964571.9,34964571.9,,,34964571.9,34964571.9,,27138866.59,31000426.32,,,
13,300552.SZ,20170426,20170426,20160331,1,1,0.28,0.28,106047213.81,106047213.81,,,,,,,,,,,,,,,,,,,90777434.58,58632517.67,,,749211.11,13254367.72,17590736.69,550601.39,,,,,,,,,,,,15269779.23,11987244.74,,,27257023.97,4618398.62,22638625.35,22638625.35,,,22638625.35,22638625.35,,,,,,
14,300552.SZ,20160926,20160926,20151231,1,1,0.8,0.8,511917235.9,511917235.9,,,,,,,,,,,,,,,,,,,467991679.77,309293431.19,,,5560230.81,70632842.94,65385987.26,7410288.07,9708899.5,,,,,,,,,,,43925556.13,30373422.05,200025.73,13525.73,74098952.45,10158347.15,63940605.3,63940605.3,,,63940605.3,63940605.3,,51335844.2,59500486.1,,,
15,300552.SZ,20161020,20161020,20150930,1,1,-0.2,-0.2,172745005.68,172745005.68,,,,,,,,,,,,,,,,,,,208406610.22,107101779.72,,,2483158.41,42078183.43,47835439.08,5430330.37,3477719.21,,,,,,,,,,,-35661604.54,18893908.8,98163.69,,-16865859.43,-663577.7,-16202281.73,-16202281.73,,,-16202281.73,-16202281.73,,-26753554.96,,,,
16,300552.SZ,20151217,20151217,20150630,1,1,0.08,0.08,151671956.55,151671956.55,,,,,,,,,,,,,,,,,,,161387200.12,94377307.33,,,1289576.44,26375372.76,31837604.71,3516380.69,3990958.19,,,,,,,,,,,-9715243.57,16394029.9,57989.69,9489.69,6620796.64,515110.02,6105686.62,6105686.62,,,6105686.62,6105686.62,,-2207904.69,1919495.31,,,
17,300552.SZ,20160926,20160926,20141231,1,1,0.18,0.18,317039346.15,317039346.15,,,,,,,,,,,,,,,,2653120.07,,,312057452.11,189950687.47,,,3357600.64,52307490.33,53406630.22,7037350.48,5997692.97,,,,,,,,,,,7635014.11,10902181.3,1559240.13,14724.04,16977955.28,2650886.15,14327069.13,14327069.13,,-1362261.63,12964807.5,12964807.5,,12019244.52,18471798.03,,,
18,300552.SZ,20160926,20160926,20131231,1,1,0.74,0.74,305919541.14,305919541.14,,,,,,,,,,,,,,,,18697419.81,,,275001248.55,168247722.23,,,4268550.58,42560617.48,46515027.33,6578650.9,6830680.03,,,,,,,,,,,49615712.4,19913261.9,119099.82,11099.82,69409874.48,10205877.1,59203997.38,59203997.38,,-9625518.37,49578479.01,49578479.01,,37496943.49,41571966.52,,,
19,300552.SZ,20151217,20151217,20121231,1,1,0.59,0.59,280777560.35,280777560.35,,,,,,,,,,,,,,,,86400.0,,,235156591.6,148860495.6,,,3386101.79,36825754.73,38921933.3,2964029.52,4198276.66,,,,,,,,,,,45707368.75,10739397.82,731323.47,11323.47,55715443.1,8462597.61,47252845.49,47252845.49,,-2047140.0,45205705.49,45205705.49,,52783274.93,56148574.93,,,
20,300552.SZ,20140430,20140430,20111231,1,1,0.55,0.55,256892013.08,256892013.08,,,,,,,,,,,,,,,,86400.0,,,215013699.22,137606887.62,,,4497248.85,34132394.58,33050114.7,2791944.59,2935108.88,,,,,,,,,,,41964713.86,7496059.94,274932.15,,49185841.65,6816120.46,42369721.19,42369721.19,,-8127360.0,34242361.19,34242361.19,,47605367.33,50227967.33,,,
